date,english,total
20/02/2011 12:34,0.610583446,737
20/02/2011 12:35,0.590038314,783
20/02/2011 12:36,0.646529563,778
20/02/2011 12:37,0.642307692,780
20/02/2011 12:38,0.640401146,698
20/02/2011 12:39,0.625,720
20/02/2011 12:40,0.631728045,706
20/02/2011 12:41,0.629032258,744
20/02/2011 12:42,0.600493218,811
20/02/2011 12:43,0.628838451,749
20/02/2011 12:44,0.628534704,778
20/02/2011 12:45,0.610275689,798
20/02/2011 12:46,0.610894942,771
20/02/2011 12:47,0.622715405,766
20/02/2011 12:48,0.605095541,785
20/02/2011 12:49,0.6,730
20/02/2011 12:50,0.611111111,774
20/02/2011 12:51,0.586513995,786
20/02/2011 12:52,0.632978723,752
20/02/2011 12:53,0.598074609,831
20/02/2011 12:54,0.610340479,793
20/02/2011 12:55,0.636591479,798
20/02/2011 12:56,0.632075472,848
20/02/2011 12:57,0.616645649,793
20/02/2011 12:58,0.591439689,771
20/02/2011 12:59,0.626794258,836
20/02/2011 13:00,0.597701149,870
20/02/2011 13:01,0.613947696,803
20/02/2011 13:02,0.608788853,933
20/02/2011 13:03,0.606299213,762
20/02/2011 13:04,0.643835616,803
20/02/2011 13:05,0.62987013,924
20/02/2011 13:06,0.597307222,817
20/02/2011 13:07,0.599489796,784
20/02/2011 13:08,0.619603267,857
20/02/2011 13:09,0.635817308,832
20/02/2011 13:10,0.630872483,894
20/02/2011 13:11,0.600505689,791
20/02/2011 13:12,0.613053613,858
20/02/2011 13:13,0.619164619,814
20/02/2011 13:14,0.645833333,816
20/02/2011 13:15,0.638118215,829
20/02/2011 13:16,0.598837209,860
20/02/2011 13:17,0.645734597,844
20/02/2011 13:18,0.610909091,825
20/02/2011 13:19,0.649710983,865
20/02/2011 13:20,0.658767773,844
20/02/2011 13:21,0.61734104,865
20/02/2011 13:22,0.628479657,934
20/02/2011 13:23,0.642594859,817
20/02/2011 13:24,0.589655172,870
20/02/2011 13:25,0.632352941,884
20/02/2011 13:26,0.628539071,883
20/02/2011 13:27,0.609571788,794
20/02/2011 13:28,0.618119266,872
20/02/2011 13:29,0.654185022,908
20/02/2011 13:30,0.633507853,955
20/02/2011 13:31,0.642517815,842
20/02/2011 13:32,0.618261826,909
20/02/2011 13:33,0.621681416,904
20/02/2011 13:34,0.593967517,862
20/02/2011 13:35,0.635683761,936
20/02/2011 13:36,0.628117914,882
20/02/2011 13:37,0.642344498,836
20/02/2011 13:38,0.64037123,862
20/02/2011 13:39,0.644705882,850
20/02/2011 13:40,0.625668449,935
20/02/2011 13:41,0.638755981,836
20/02/2011 13:42,0.620867769,968
20/02/2011 13:43,0.643691589,856
20/02/2011 13:44,0.608352144,886
20/02/2011 13:45,0.604189636,907
20/02/2011 13:46,0.637010676,843
20/02/2011 13:47,0.599334073,901
20/02/2011 13:48,0.627384961,891
20/02/2011 13:49,0.613895216,878
20/02/2011 13:50,0.65781084,941
20/02/2011 13:51,0.653889515,887
20/02/2011 13:52,0.649940263,837
20/02/2011 13:53,0.644469526,886
20/02/2011 13:54,0.629086809,887
20/02/2011 13:55,0.633069083,883
20/02/2011 13:56,0.629189189,925
20/02/2011 13:57,0.643386243,945
20/02/2011 13:58,0.617117117,888
20/02/2011 13:59,0.637387387,888
20/02/2011 14:00,0.601434426,976
20/02/2011 14:01,0.61424017,941
20/02/2011 14:02,0.64,1000
20/02/2011 14:03,0.651995906,977
20/02/2011 14:04,0.64360587,954
20/02/2011 14:05,0.623376623,924
20/02/2011 14:06,0.616033755,948
20/02/2011 14:07,0.637122002,959
20/02/2011 14:08,0.633802817,923
20/02/2011 14:09,0.64135514,856
20/02/2011 14:10,0.601030928,970
20/02/2011 14:11,0.621938232,939
20/02/2011 14:12,0.59193707,1017
20/02/2011 14:13,0.625269978,926
20/02/2011 14:14,0.609677419,930
20/02/2011 14:15,0.653444676,958
20/02/2011 14:16,0.634577603,1018
20/02/2011 14:17,0.629960317,1008
20/02/2011 14:18,0.66251298,963
20/02/2011 14:19,0.625272331,918
20/02/2011 14:20,0.655532359,958
20/02/2011 14:21,0.616998951,953
20/02/2011 14:22,0.673935618,963
20/02/2011 14:23,0.638947368,950
20/02/2011 14:24,0.623481781,988
20/02/2011 14:25,0.673195876,970
20/02/2011 14:26,0.630940344,989
20/02/2011 14:27,0.647751606,934
20/02/2011 14:28,0.618998979,979
20/02/2011 14:29,0.622105263,950
20/02/2011 14:30,0.65735568,1074
20/02/2011 14:31,0.613319012,931
20/02/2011 14:32,0.618947368,950
20/02/2011 14:33,0.638971316,1011
20/02/2011 14:34,0.626984127,1008
20/02/2011 14:35,0.640904807,1061
20/02/2011 14:36,0.620396601,1059
20/02/2011 14:37,0.613660619,937
20/02/2011 14:38,0.628115653,1003
20/02/2011 14:39,0.650912997,931
20/02/2011 14:40,0.593535749,1021
20/02/2011 14:41,0.625725338,1034
20/02/2011 14:42,0.629812438,1013
20/02/2011 14:43,0.6,920
20/02/2011 14:44,0.637134779,1061
20/02/2011 14:45,0.62033195,964
20/02/2011 14:46,0.659815005,973
20/02/2011 14:47,0.626975764,949
20/02/2011 14:48,0.638412017,932
20/02/2011 14:49,0.631831256,1043
20/02/2011 14:50,0.64732965,1086
20/02/2011 14:51,0.628344896,1009
20/02/2011 14:52,0.664100096,1039
20/02/2011 14:53,0.648340249,964
20/02/2011 14:54,0.650749064,1068
20/02/2011 14:55,0.663627153,987
20/02/2011 14:56,0.620399579,951
20/02/2011 14:57,0.654404647,1033
20/02/2011 14:58,0.644869215,994
20/02/2011 14:59,0.638945233,986
20/02/2011 15:00,0.591189427,1135
20/02/2011 15:01,0.649275362,1035
20/02/2011 15:02,0.653429603,1108
20/02/2011 15:03,0.640301318,1062
20/02/2011 15:04,0.629563669,1123
20/02/2011 15:05,0.641764176,1111
20/02/2011 15:06,0.658536585,1066
20/02/2011 15:07,0.658630665,1037
20/02/2011 15:08,0.646586345,996
20/02/2011 15:09,0.639053254,1014
20/02/2011 15:10,0.648803828,1045
20/02/2011 15:11,0.655925156,962
20/02/2011 15:12,0.653308481,1073
20/02/2011 15:13,0.680765358,993
20/02/2011 15:14,0.649555775,1013
20/02/2011 15:15,0.654178674,1041
20/02/2011 15:16,0.686640472,1018
20/02/2011 15:17,0.646391753,970
20/02/2011 15:18,0.670872766,951
20/02/2011 15:19,0.645645646,999
20/02/2011 15:20,0.647342995,1035
20/02/2011 15:21,0.686131387,959
20/02/2011 15:22,0.651631478,1042
20/02/2011 15:23,0.663326653,998
20/02/2011 15:24,0.665314402,986
20/02/2011 15:25,0.666666667,1029
20/02/2011 15:26,0.664349553,1007
20/02/2011 15:27,0.650677789,959
20/02/2011 15:28,0.628898129,962
20/02/2011 15:29,0.660913706,985
20/02/2011 15:30,0.650704225,1065
20/02/2011 15:31,0.672766416,929
20/02/2011 15:32,0.663066955,926
20/02/2011 15:33,0.655800575,1043
20/02/2011 15:34,0.677859391,953
20/02/2011 15:35,0.682439537,951
20/02/2011 15:36,0.63401507,929
20/02/2011 15:37,0.675954592,969
20/02/2011 15:38,0.685810811,888
20/02/2011 15:39,0.669632925,899
20/02/2011 15:40,0.662217659,974
20/02/2011 15:41,0.694877506,898
20/02/2011 15:42,0.678534031,955
20/02/2011 15:43,0.693743139,911
20/02/2011 15:44,0.670454545,968
20/02/2011 15:45,0.682608696,920
20/02/2011 15:46,0.684439608,919
20/02/2011 15:47,0.68776824,932
20/02/2011 15:48,0.666666667,951
20/02/2011 15:49,0.704180064,933
20/02/2011 15:50,0.680662983,905
20/02/2011 15:51,0.708971554,914
20/02/2011 15:52,0.671218487,952
20/02/2011 15:53,0.687782805,884
20/02/2011 15:54,0.65932914,954
20/02/2011 15:55,0.69809322,944
20/02/2011 15:56,0.681818182,946
20/02/2011 15:57,0.674860335,895
20/02/2011 15:58,0.682126697,884
20/02/2011 15:59,0.714884696,954
20/02/2011 16:00,0.660913706,985
20/02/2011 16:01,0.686719637,881
20/02/2011 16:02,0.662710188,1011
20/02/2011 16:03,0.678651685,890
20/02/2011 16:04,0.724810401,923
20/02/2011 16:05,0.694327731,952
20/02/2011 16:06,0.697571744,906
20/02/2011 16:07,0.684769776,847
20/02/2011 16:08,0.721254355,861
20/02/2011 16:09,0.678743961,828
20/02/2011 16:10,0.669,1000
20/02/2011 16:11,0.697727273,880
20/02/2011 16:12,0.709677419,930
20/02/2011 16:13,0.70419426,906
20/02/2011 16:14,0.705450734,954
20/02/2011 16:15,0.703744493,908
20/02/2011 16:16,0.705376344,930
20/02/2011 16:17,0.742953777,887
20/02/2011 16:18,0.715437788,868
20/02/2011 16:19,0.730068337,878
20/02/2011 16:20,0.702757916,979
20/02/2011 16:21,0.711702128,940
20/02/2011 16:22,0.706392199,923
20/02/2011 16:23,0.737142857,875
20/02/2011 16:24,0.746136865,906
20/02/2011 16:25,0.709677419,961
20/02/2011 16:26,0.69327252,877
20/02/2011 16:27,0.721243523,965
20/02/2011 16:28,0.717391304,920
20/02/2011 16:29,0.722391084,987
20/02/2011 16:30,0.720758693,949
20/02/2011 16:31,0.698675497,906
20/02/2011 16:32,0.705821206,962
20/02/2011 16:33,0.721505376,930
20/02/2011 16:34,0.705820106,945
20/02/2011 16:35,0.752966559,927
20/02/2011 16:36,0.724175824,910
20/02/2011 16:37,0.752360965,953
20/02/2011 16:38,0.743498818,846
20/02/2011 16:39,0.713615023,852
20/02/2011 16:40,0.700657895,912
20/02/2011 16:41,0.742821473,801
20/02/2011 16:42,0.722222222,936
20/02/2011 16:43,0.736238532,872
20/02/2011 16:44,0.728587319,899
20/02/2011 16:45,0.710079275,883
20/02/2011 16:46,0.71728972,856
20/02/2011 16:47,0.732079906,851
20/02/2011 16:48,0.737527115,922
20/02/2011 16:49,0.742690058,855
20/02/2011 16:50,0.70718232,905
20/02/2011 16:51,0.764127764,814
20/02/2011 16:52,0.718277066,859
20/02/2011 16:53,0.774154589,828
20/02/2011 16:54,0.74912892,861
20/02/2011 16:55,0.719036697,872
20/02/2011 16:56,0.715336134,952
20/02/2011 16:57,0.730337079,890
20/02/2011 16:58,0.716312057,846
20/02/2011 16:59,0.741092637,842
20/02/2011 17:00,0.714138287,969
20/02/2011 17:01,0.731229597,919
20/02/2011 17:02,0.723919916,949
20/02/2011 17:03,0.74491018,835
20/02/2011 17:04,0.734341253,926
20/02/2011 17:05,0.752415459,828
20/02/2011 17:06,0.717023675,887
20/02/2011 17:07,0.75877193,912
20/02/2011 17:08,0.727571116,914
20/02/2011 17:09,0.778698225,845
20/02/2011 17:10,0.720852018,892
20/02/2011 17:11,0.759864713,887
20/02/2011 17:12,0.770419426,906
20/02/2011 17:13,0.726946108,835
20/02/2011 17:14,0.762472885,922
20/02/2011 17:15,0.752242152,892
20/02/2011 17:16,0.756013746,873
20/02/2011 17:17,0.77515528,805
20/02/2011 17:18,0.740659341,910
20/02/2011 17:19,0.723940435,873
20/02/2011 17:20,0.747619048,840
20/02/2011 17:21,0.758661888,837
20/02/2011 17:22,0.782412627,887
20/02/2011 17:23,0.778823529,850
20/02/2011 17:24,0.741860465,860
20/02/2011 17:25,0.757541899,895
20/02/2011 17:26,0.75177305,846
20/02/2011 17:27,0.750588235,850
20/02/2011 17:28,0.742921857,883
20/02/2011 17:29,0.738151659,844
20/02/2011 17:30,0.740740741,918
20/02/2011 17:31,0.739742087,853
20/02/2011 17:32,0.75562701,933
20/02/2011 17:33,0.739409499,779
20/02/2011 17:34,0.772675086,871
20/02/2011 17:35,0.745145631,824
20/02/2011 17:36,0.773049645,846
20/02/2011 17:37,0.762443439,884
20/02/2011 17:38,0.757238307,898
20/02/2011 17:39,0.75879397,796
20/02/2011 17:40,0.765981735,876
20/02/2011 17:41,0.750593824,842
20/02/2011 17:42,0.771043771,891
20/02/2011 17:43,0.762650602,830
20/02/2011 17:44,0.744270205,829
20/02/2011 17:45,0.772337821,817
20/02/2011 17:46,0.794902913,824
20/02/2011 17:47,0.776995305,852
20/02/2011 17:48,0.768969422,883
20/02/2011 17:49,0.793187348,822
20/02/2011 17:50,0.770207852,866
20/02/2011 17:51,0.781771502,779
20/02/2011 17:52,0.745952677,803
20/02/2011 17:53,0.782511211,892
20/02/2011 17:54,0.775388292,837
20/02/2011 17:55,0.765281174,818
20/02/2011 17:56,0.790697674,817
20/02/2011 17:57,0.784242424,825
20/02/2011 17:58,0.753026634,826
20/02/2011 17:59,0.775090689,827
20/02/2011 18:00,0.742541436,905
20/02/2011 18:01,0.766203704,864
20/02/2011 18:02,0.747663551,856
20/02/2011 18:03,0.768096515,746
20/02/2011 18:04,0.782129743,817
20/02/2011 18:05,0.764637002,854
20/02/2011 18:06,0.753658537,820
20/02/2011 18:07,0.796116505,824
20/02/2011 18:08,0.778064516,775
20/02/2011 18:09,0.77540107,748
20/02/2011 18:10,0.785024155,828
20/02/2011 18:11,0.80754717,795
20/02/2011 18:12,0.777777778,792
20/02/2011 18:13,0.776500639,783
20/02/2011 18:14,0.799741602,774
20/02/2011 18:15,0.783372365,854
20/02/2011 18:16,0.790697674,817
20/02/2011 18:17,0.768187423,811
20/02/2011 18:18,0.800477897,837
20/02/2011 18:19,0.802281369,789
20/02/2011 18:20,0.745939675,862
20/02/2011 18:21,0.790426908,773
20/02/2011 18:22,0.782553729,791
20/02/2011 18:23,0.816953317,814
20/02/2011 18:24,0.806609547,817
20/02/2011 18:25,0.786075949,790
20/02/2011 18:26,0.769440655,733
20/02/2011 18:27,0.823529412,799
20/02/2011 18:28,0.765258216,852
20/02/2011 18:29,0.776923077,780
20/02/2011 18:30,0.791351351,925
20/02/2011 18:31,0.780167264,837
20/02/2011 18:32,0.811205847,821
20/02/2011 18:33,0.80125,800
20/02/2011 18:34,0.786407767,824
20/02/2011 18:35,0.78625,800
20/02/2011 18:36,0.759445844,794
20/02/2011 18:37,0.760598504,802
20/02/2011 18:38,0.799761621,839
20/02/2011 18:39,0.771995043,807
20/02/2011 18:40,0.795792079,808
20/02/2011 18:41,0.795817958,813
20/02/2011 18:42,0.794582393,886
20/02/2011 18:43,0.807888041,786
20/02/2011 18:44,0.780630105,857
20/02/2011 18:45,0.803317536,844
20/02/2011 18:46,0.83030303,825
20/02/2011 18:47,0.81763285,828
20/02/2011 18:48,0.791116447,833
20/02/2011 18:49,0.791773779,778
20/02/2011 18:50,0.794930876,868
20/02/2011 18:51,0.807106599,788
20/02/2011 18:52,0.79161529,811
20/02/2011 18:53,0.776829268,820
20/02/2011 18:54,0.803970223,806
20/02/2011 18:55,0.773076923,780
20/02/2011 18:56,0.805589307,823
20/02/2011 18:57,0.756313131,792
20/02/2011 18:58,0.819612591,826
20/02/2011 18:59,0.806369427,785
20/02/2011 19:00,0.765571914,883
20/02/2011 19:01,0.793370166,905
20/02/2011 19:02,0.793062201,836
20/02/2011 19:03,0.801724138,812
20/02/2011 19:04,0.77515528,805
20/02/2011 19:05,0.801444043,831
20/02/2011 19:06,0.775990099,808
20/02/2011 19:07,0.792328042,756
20/02/2011 19:08,0.793145655,817
20/02/2011 19:09,0.818831943,839
20/02/2011 19:10,0.789786223,842
20/02/2011 19:11,0.790387183,749
20/02/2011 19:12,0.801242236,805
20/02/2011 19:13,0.794554455,808
20/02/2011 19:14,0.788578372,823
20/02/2011 19:15,0.796817625,817
20/02/2011 19:16,0.799528302,848
20/02/2011 19:17,0.81530343,758
20/02/2011 19:18,0.774074074,810
20/02/2011 19:19,0.799752781,809
20/02/2011 19:20,0.819523269,881
20/02/2011 19:21,0.830508475,826
20/02/2011 19:22,0.787309048,851
20/02/2011 19:23,0.809234508,823
20/02/2011 19:24,0.784190715,797
20/02/2011 19:25,0.817509248,811
20/02/2011 19:26,0.832923833,814
20/02/2011 19:27,0.813868613,822
20/02/2011 19:28,0.794968553,795
20/02/2011 19:29,0.814249364,786
20/02/2011 19:30,0.797186401,853
20/02/2011 19:31,0.793764988,834
20/02/2011 19:32,0.789855072,828
20/02/2011 19:33,0.807692308,780
20/02/2011 19:34,0.830445545,808
20/02/2011 19:35,0.795238095,840
20/02/2011 19:36,0.820574163,836
20/02/2011 19:37,0.812142039,873
20/02/2011 19:38,0.80071599,838
20/02/2011 19:39,0.823529412,765
20/02/2011 19:40,0.792253521,852
20/02/2011 19:41,0.796992481,798
20/02/2011 19:42,0.798206278,892
20/02/2011 19:43,0.794258373,836
20/02/2011 19:44,0.804904051,938
20/02/2011 19:45,0.790341578,849
20/02/2011 19:46,0.807081807,819
20/02/2011 19:47,0.790697674,860
20/02/2011 19:48,0.823308271,798
20/02/2011 19:49,0.811965812,819
20/02/2011 19:50,0.791717418,821
20/02/2011 19:51,0.81713555,782
20/02/2011 19:52,0.792288557,804
20/02/2011 19:53,0.816742081,884
20/02/2011 19:54,0.810714286,840
20/02/2011 19:55,0.815926893,766
20/02/2011 19:56,0.805520703,797
20/02/2011 19:57,0.790454016,859
20/02/2011 19:58,0.823308271,798
20/02/2011 19:59,0.796344648,766
20/02/2011 20:00,0.790948276,928
20/02/2011 20:01,0.799775028,889
20/02/2011 20:02,0.799522673,838
20/02/2011 20:03,0.789663462,832
20/02/2011 20:04,0.786384977,852
20/02/2011 20:05,0.823979592,784
20/02/2011 20:06,0.794930876,868
20/02/2011 20:07,0.813868613,822
20/02/2011 20:08,0.821148825,766
20/02/2011 20:09,0.829560586,751
20/02/2011 20:10,0.774397972,789
20/02/2011 20:11,0.820546164,769
20/02/2011 20:12,0.830287206,766
20/02/2011 20:13,0.791722296,749
20/02/2011 20:14,0.831402831,777
20/02/2011 20:15,0.798022599,708
20/02/2011 20:16,0.798234552,793
20/02/2011 20:17,0.840963855,830
20/02/2011 20:18,0.79369251,761
20/02/2011 20:19,0.846258503,735
20/02/2011 20:20,0.803337306,839
20/02/2011 20:21,0.808284024,845
20/02/2011 20:22,0.816390041,964
20/02/2011 20:23,0.820209974,762
20/02/2011 20:24,0.818066158,786
20/02/2011 20:25,0.816107383,745
20/02/2011 20:26,0.797023004,739
20/02/2011 20:27,0.821664465,757
20/02/2011 20:28,0.776636714,779
20/02/2011 20:29,0.765931373,816
20/02/2011 20:30,0.803658537,820
20/02/2011 20:31,0.771021992,773
20/02/2011 20:32,0.812,750
20/02/2011 20:33,0.79721166,789
20/02/2011 20:34,0.827247191,712
20/02/2011 20:35,0.792307692,780
20/02/2011 20:36,0.809960682,763
20/02/2011 20:37,0.813031161,706
20/02/2011 20:38,0.810143043,769
20/02/2011 20:39,0.778635779,777
20/02/2011 20:40,0.785798817,845
20/02/2011 20:41,0.810958904,730
20/02/2011 20:42,0.8,850
20/02/2011 20:43,0.823907455,778
20/02/2011 20:44,0.821039903,827
20/02/2011 20:45,0.788819876,805
20/02/2011 20:46,0.832541568,842
20/02/2011 20:47,0.830787309,851
20/02/2011 20:48,0.83269962,789
20/02/2011 20:49,0.818639798,794
20/02/2011 20:50,0.796082949,868
20/02/2011 20:51,0.830508475,826
20/02/2011 20:52,0.819047619,840
20/02/2011 20:53,0.809937888,805
20/02/2011 20:54,0.812780269,892
20/02/2011 20:55,0.825730994,855
20/02/2011 20:56,0.789473684,760
20/02/2011 20:57,0.821744627,791
20/02/2011 20:58,0.809750297,841
20/02/2011 20:59,0.841676368,859
20/02/2011 21:00,0.788418708,898
20/02/2011 21:01,0.813073394,872
20/02/2011 21:02,0.790878754,899
20/02/2011 21:03,0.793632075,848
20/02/2011 21:04,0.8075,800
20/02/2011 21:05,0.801488834,806
20/02/2011 21:06,0.789793439,823
20/02/2011 21:07,0.784313725,816
20/02/2011 21:08,0.813679245,848
20/02/2011 21:09,0.794050343,874
20/02/2011 21:10,0.800664452,903
20/02/2011 21:11,0.788482835,903
20/02/2011 21:12,0.782902137,889
20/02/2011 21:13,0.823596793,873
20/02/2011 21:14,0.810679612,1030
20/02/2011 21:15,0.784103115,931
20/02/2011 21:16,0.798146241,971
20/02/2011 21:17,0.790996785,933
20/02/2011 21:18,0.804371585,915
20/02/2011 21:19,0.805988024,835
20/02/2011 21:20,0.787027027,925
20/02/2011 21:21,0.799522673,838
20/02/2011 21:22,0.79,1000
20/02/2011 21:23,0.802867384,837
20/02/2011 21:24,0.805320435,827
20/02/2011 21:25,0.804705882,850
20/02/2011 21:26,0.771362587,866
20/02/2011 21:27,0.785714286,840
20/02/2011 21:28,0.766746411,836
20/02/2011 21:29,0.762352941,850
20/02/2011 21:30,0.776231263,934
20/02/2011 21:31,0.775212637,823
20/02/2011 21:32,0.804455446,808
20/02/2011 21:33,0.777161863,902
20/02/2011 21:34,0.813027744,829
20/02/2011 21:35,0.798603027,859
20/02/2011 21:36,0.773980154,907
20/02/2011 21:37,0.798226164,902
20/02/2011 21:38,0.764302059,874
20/02/2011 21:39,0.782608696,782
20/02/2011 21:40,0.765247411,869
20/02/2011 21:41,0.751972943,887
20/02/2011 21:42,0.758314856,902
20/02/2011 21:43,0.788116592,892
20/02/2011 21:44,0.765108324,877
20/02/2011 21:45,0.796709753,851
20/02/2011 21:46,0.787807737,853
20/02/2011 21:47,0.779363337,911
20/02/2011 21:48,0.806176784,939
20/02/2011 21:49,0.809907834,868
20/02/2011 21:50,0.800472255,847
20/02/2011 21:51,0.784037559,852
20/02/2011 21:52,0.796854522,763
20/02/2011 21:53,0.791808874,879
20/02/2011 21:54,0.743097239,833
20/02/2011 21:55,0.771751412,885
20/02/2011 21:56,0.770432692,832
20/02/2011 21:57,0.780918728,849
20/02/2011 21:58,0.746714456,837
20/02/2011 21:59,0.806779661,885
20/02/2011 22:00,0.75202781,863
20/02/2011 22:01,0.761627907,860
20/02/2011 22:02,0.738839286,896
20/02/2011 22:03,0.725907384,799
20/02/2011 22:04,0.757177033,836
20/02/2011 22:05,0.754587156,872
20/02/2011 22:06,0.762470309,842
20/02/2011 22:07,0.739179954,878
20/02/2011 22:08,0.752439024,820
20/02/2011 22:09,0.739030023,866
20/02/2011 22:10,0.774017467,916
20/02/2011 22:11,0.777380952,840
20/02/2011 22:12,0.774193548,806
20/02/2011 22:13,0.748792271,828
20/02/2011 22:14,0.746934225,897
20/02/2011 22:15,0.743944637,867
20/02/2011 22:16,0.761399788,943
20/02/2011 22:17,0.758503401,882
20/02/2011 22:18,0.763922518,826
20/02/2011 22:19,0.762437811,804
20/02/2011 22:20,0.74668275,829
20/02/2011 22:21,0.78902439,820
20/02/2011 22:22,0.74392936,906
20/02/2011 22:23,0.77764977,868
20/02/2011 22:24,0.753950339,886
20/02/2011 22:25,0.770318021,849
20/02/2011 22:26,0.752955083,846
20/02/2011 22:27,0.741399763,843
20/02/2011 22:28,0.722832723,819
20/02/2011 22:29,0.77267231,827
20/02/2011 22:30,0.71858217,931
20/02/2011 22:31,0.749411765,850
20/02/2011 22:32,0.756302521,833
20/02/2011 22:33,0.741421569,816
20/02/2011 22:34,0.761557178,822
20/02/2011 22:35,0.754534462,827
20/02/2011 22:36,0.758800522,767
20/02/2011 22:37,0.763837638,813
20/02/2011 22:38,0.747239264,815
20/02/2011 22:39,0.734135667,914
20/02/2011 22:40,0.737885463,908
20/02/2011 22:41,0.765776699,824
20/02/2011 22:42,0.769639066,942
20/02/2011 22:43,0.776271186,885
20/02/2011 22:44,0.715203426,934
20/02/2011 22:45,0.747318236,839
20/02/2011 22:46,0.751693002,886
20/02/2011 22:47,0.709756098,820
20/02/2011 22:48,0.735115431,823
20/02/2011 22:49,0.768219833,837
20/02/2011 22:50,0.747942387,972
20/02/2011 22:51,0.734857143,875
20/02/2011 22:52,0.766262404,907
20/02/2011 22:53,0.749116608,849
20/02/2011 22:54,0.751345533,929
20/02/2011 22:55,0.760722348,886
20/02/2011 22:56,0.74019088,943
20/02/2011 22:57,0.767414404,847
20/02/2011 22:58,0.751633987,918
20/02/2011 22:59,0.755172414,870
20/02/2011 23:00,0.70487106,1047
20/02/2011 23:01,0.752808989,979
20/02/2011 23:02,0.741836735,980
20/02/2011 23:03,0.735202492,963
20/02/2011 23:04,0.785714286,924
20/02/2011 23:05,0.767184035,902
20/02/2011 23:06,0.725925926,945
20/02/2011 23:07,0.730473047,909
20/02/2011 23:08,0.747086247,858
20/02/2011 23:09,0.747881356,944
20/02/2011 23:10,0.745633188,916
20/02/2011 23:11,0.737250554,902
20/02/2011 23:12,0.752508361,897
20/02/2011 23:13,0.772889417,841
20/02/2011 23:14,0.76281407,995
20/02/2011 23:15,0.745341615,966
20/02/2011 23:16,0.736553238,911
20/02/2011 23:17,0.755053508,841
20/02/2011 23:18,0.757847534,892
20/02/2011 23:19,0.744262295,915
20/02/2011 23:20,0.747089947,945
20/02/2011 23:21,0.740990991,888
20/02/2011 23:22,0.723029046,964
20/02/2011 23:23,0.774370208,913
20/02/2011 23:24,0.75,848
20/02/2011 23:25,0.751131222,884
20/02/2011 23:26,0.736607143,896
20/02/2011 23:27,0.732026144,918
20/02/2011 23:28,0.725215517,928
20/02/2011 23:29,0.746590909,880
20/02/2011 23:30,0.741901776,957
20/02/2011 23:31,0.75177305,846
20/02/2011 23:32,0.747767857,896
20/02/2011 23:33,0.760499432,881
20/02/2011 23:34,0.747240618,906
20/02/2011 23:35,0.730987514,881
20/02/2011 23:36,0.755651238,929
20/02/2011 23:37,0.764207981,827
20/02/2011 23:38,0.757126568,877
20/02/2011 23:39,0.743589744,897
20/02/2011 23:40,0.719447396,941
20/02/2011 23:41,0.783261803,932
20/02/2011 23:42,0.75658588,949
20/02/2011 23:43,0.752759382,906
20/02/2011 23:44,0.748322148,894
20/02/2011 23:45,0.751363141,917
20/02/2011 23:46,0.799580273,953
20/02/2011 23:47,0.789725209,837
20/02/2011 23:48,0.77956372,871
20/02/2011 23:49,0.744558992,873
20/02/2011 23:50,0.771338251,949
20/02/2011 23:51,0.745294856,797
20/02/2011 23:52,0.793884485,883
20/02/2011 23:53,0.767772512,844
20/02/2011 23:54,0.752723312,918
20/02/2011 23:55,0.75669383,859
20/02/2011 23:56,0.770128355,857
20/02/2011 23:57,0.759550562,890
20/02/2011 23:58,0.7402746,874
20/02/2011 23:59,0.772727273,858
21/02/2011 00:00,0.71991911,989
21/02/2011 00:01,0.747185261,977
21/02/2011 00:02,0.779120879,910
21/02/2011 00:03,0.731428571,875
21/02/2011 00:04,0.759036145,913
21/02/2011 00:05,0.769556025,946
21/02/2011 00:06,0.734848485,924
21/02/2011 00:07,0.75562701,933
21/02/2011 00:08,0.768976898,909
21/02/2011 00:09,0.756912442,868
21/02/2011 00:10,0.754219409,948
21/02/2011 00:11,0.76816609,867
21/02/2011 00:12,0.76681128,922
21/02/2011 00:13,0.762827822,877
21/02/2011 00:14,0.78313253,913
21/02/2011 00:15,0.762073027,849
21/02/2011 00:16,0.793442623,915
21/02/2011 00:17,0.78313253,830
21/02/2011 00:18,0.751559252,962
21/02/2011 00:19,0.781946073,853
21/02/2011 00:20,0.768099548,884
21/02/2011 00:21,0.760358343,893
21/02/2011 00:22,0.746601942,1030
21/02/2011 00:23,0.775335775,819
21/02/2011 00:24,0.760220994,905
21/02/2011 00:25,0.766384778,946
21/02/2011 00:26,0.755244755,858
21/02/2011 00:27,0.741860465,860
21/02/2011 00:28,0.773318872,922
21/02/2011 00:29,0.755939525,926
21/02/2011 00:30,0.729058945,967
21/02/2011 00:31,0.754027927,931
21/02/2011 00:32,0.769892473,930
21/02/2011 00:33,0.753829322,914
21/02/2011 00:34,0.743837085,933
21/02/2011 00:35,0.787663108,843
21/02/2011 00:36,0.747508306,903
21/02/2011 00:37,0.770334928,836
21/02/2011 00:38,0.750271444,921
21/02/2011 00:39,0.767123288,876
21/02/2011 00:40,0.757238307,898
21/02/2011 00:41,0.773284314,816
21/02/2011 00:42,0.760775862,928
21/02/2011 00:43,0.777777778,855
21/02/2011 00:44,0.760429082,839
21/02/2011 00:45,0.764578834,926
21/02/2011 00:46,0.76076555,836
21/02/2011 00:47,0.737373737,891
21/02/2011 00:48,0.784394251,974
